1
,
1
,
3
,
3
,
5
,
3
,
5
,
3
,
5
,
5
,
5
,
5
,
5
,
7
,
7
,
7
,
7
,
8
,
10
,
8
,
8
,
8
,
8
,
8
,
8
,
8
,
10
,
8
,
10
,
8
,
8
,
8
,
8
,
8
,
8
,
10
,
10
,
8
,
8
,
8
,
10
,
8
,
10
,
10
,
10
,
10
,
10
,
10
,
10
,
10
,
12
,
10
,
12
,
12
,
12
,
12
,
10
,
10
,
12
,
12
,
12
,
12
,
12
,
12
,
12
,
12
,
12
,
12
,
12
,
12
,
12
,
12
,
12
,
12
,
12
,
12
,
14
,
12
,
12
,
12
,
14
,
12
,
14
,
14
,
14
,
14
,
14
,
14
,
14
,
14
,
14
,
12
,
12
,
12
,
14
,
14
,
12
,
14
,
14
,
14
,
14
,
12
,
15
,
15
,
12
,
14
,
14
,
14
,
15
,
15
,
14
,
12
,
15
,
15
,
14
,
14
,
14
,
14
,
14
,
14
,
14
,
15
,
15
,
14
,
12
,
14
,
14
,
14
,
14
,
14
,
14
,
14
,
16
,
14
,
14
,
14
,
14
,
14
,
14
,
14
,
16
,
16
,
16
,
16
,
16
,
14
,
12
,
16
,
14
,
14
,
16
,
16
,
16
,
16
,
16
,
16
,
14
,
14
,
16
,
14
,
15
,
16
,
16
,
15
,
15
,
14
,
15
,
14
,
14
,
14
,
14
,
14
,
14
,
14
,
14
,
14
,
14
,
16
,
14
,
14
,
14
,
14
,
15
,
17
,
17
,
15
,
15
,
16
,
16
,
17
,
16
,
18
,
17
,
15
,
17
,
17
,
15
,
15
,
17
,
15
,
17
,
15
,
19
,
15
,
19
,
15
,
17
,
17
,
15
,
17
,
17
,
17
,
17
,
17
,
19
,
17
,
17
,
17
,
19
,
17
,
17
,
17
,
17
,
16
,
16
,
18
,
16
,
16
,
18
,
17
,
17
,
18
,
16
,
16
,
17
,
18
,
17
,
16
,
19
,
17
,
19
,
17
,
18
,
18
,
16
,
17
,
16
,
16
,
17
,
21
,
20
,
20
,
20
,
20
,
20
,
18
,
20
,
18
,
19
,
15
,
19
,
19
,
17
,
17
,
15
,
15
,
15
,
17
,
15
,
19
,
19
,
15
,
15
,
15
,
15
,
17
,
17
,
17
,
17
,
15
,
17
,
15
,
15
,
15
,
15
,
15
,
15
,
15
,
15
,
15
,
17
,
21
,
17
,
17
,
15
,
17
,
19
,
19
,
19
,
19
,
17
,
17
,
17
,
17
,
17
,
17
,
20
,
18
,
20
,
17
,
17
,
18
,
20
,
18
,
20
,
20
,
17
,
19
,
19
,
17
,
18
,
19
,
18
,
18
,
20
,
20
,
17
,
20
,
20
,
19
,
17
,
17
,
17
,
17
,
17
,
17
,
18
,
18
,
18
,
18
,
18
,
18
,
17
,
17
,
19
,
20
,
17
,
18
,
17
,
17
,
17
,
22
,
22
,
22
,
20
,
20
,
20
,
20
,
22
,
22
,
18
,
18
,
17
,
20
,
18
,
22
,
22
,
22
,
22
,
22
,
18
,
18
,
22
,
22
,
20
,
22
,
22
,
20
,
20
,
22
,
20
,
18
,
20
,
18
,
18
,
20
,
20
,
20
,
22
,
22
,
20
,
20
,
20
,
20
,
22
,
22
,
18
,
18
,
18
,
20
,
17
,
17
,
20
,
19
,
20
,
20
,
20
,
20
,
22
,
20
,
22
,
22
,
22
,
22
,
20
,
20
,
20
,
22
,
22
,
20
,
22
,
22
,
22
,
22
,
15
,
19
,
19
,
19
,
19
,
17
,
17
,
15
,
19
,
15
,
19
,
17
,
17
,
17
,
17
,
17
,
19
,
17
,
20
,
17
,
20
,
17
,
17
,
17
,
17
,
18
,
17
,
18
,
20
,
19
,
17
,
17
,
20
,
19
,
19
,
22
,
19
,
17
,
17
,
19
,
19
,
19
,
19
,
19
,
19
,
17
,
19
,
19
,
19
,
17
,
19
,
19
,
19
,
17
,
17
,
19
,
17
,
19
,
20
,
19
,
20
,
21
,
21
,
20
,
20
,
20
,
20
,
22
,
20
,
20
,
20
,
19
,
20
,
19
,
20
,
19
